% Spectrum for month 12, day 10.
%
% The first column contains the channel number (0-8191)
% and the second contains the number of counts in that channel.
%
% E1 = 1.7743 MeV
% E2 = 1.9376 MeV
% E4 = 3.9299 MeV
%
1734	2045
1735	2069
1736	2092
1737	2135
1738	2109
1739	2111
1740	2169
1741	2133
1742	2102
1743	2082
1744	2101
1745	2205
1746	2029
1747	1971
1748	2064
1749	2038
1750	2112
1751	2116
1752	2075
1753	2087
1754	2094
1755	2170
1756	2136
1757	2140
1758	2107
1759	2080
1760	2082
1761	2056
1762	2033
1763	2062
1764	2132
1765	2102
1766	2094
1767	2203
1768	2060
1769	2110
1770	2157
1771	2086
1772	2081
1773	2086
1774	2074
1775	2057
1776	2071
1777	2096
1778	2064
1779	2066
1780	1988
1781	2063
1782	2080
1783	2106
1784	2099
1785	2115
1786	2129
1787	2055
1788	2166
1789	2108
1790	2069
1791	2224
1792	2081
1793	2118
1794	2153
1795	2102
1796	2007
1797	2101
1798	2115
1799	2145
1800	2091
1801	2112
1802	2084
1803	2024
1804	2058
1805	2062
1806	2011
1807	2112
1808	2086
1809	2016
1810	2121
1811	2059
1812	2090
1813	2045
1814	2024
1815	2122
1816	2141
1817	2091
1818	2075
1819	2124
1820	2108
1821	2175
1822	2054
1823	2092
1824	2043
1825	2097
1826	2044
1827	2119
1828	2075
1829	2048
1830	2056
1831	2079
1832	2117
1833	2093
1834	2133
1835	2073
1836	2035
1837	2179
1838	2078
1839	2052
1840	2124
1841	2036
1842	1993
1843	2064
1844	2072
1845	2069
1846	2086
1847	2040
1848	2003
1849	2112
1850	2095
1851	2069
1852	2040
1853	2024
1854	2057
1855	2073
1856	2049
1857	2041
1858	2136
1859	2089
1860	2007
1861	2086
1862	2063
1863	2030
1864	2111
1865	2034
1866	2082
1867	2012
1868	2049
1869	2031
1870	2089
1871	2044
1872	2131
1873	2117
1874	2190
1875	2131
1876	2050
1877	2111
1878	2123
1879	2084
1880	2061
1881	2079
1882	2116
1883	2052
1884	2116
1885	1982
1886	2052
1887	2036
1888	2110
1889	2062
1890	2142
1891	2034
1892	2027
1893	2094
1894	2011
1895	2038
1896	2033
1897	2161
1898	2020
1899	2071
1900	2026
1901	2056
1902	2074
1903	2080
1904	2037
1905	2032
1906	1961
1907	2085
1908	2139
1909	2020
1910	2054
1911	2029
1912	2011
1913	2080
1914	2086
1915	2093
1916	2078
1917	2047
1918	2063
1919	1941
1920	2065
1921	2022
1922	2072
1923	1984
1924	2085
1925	2004
1926	2043
1927	2076
1928	2058
1929	2006
1930	2070
1931	2017
1932	2033
1933	2094
1934	2054
1935	1987
1936	2056
1937	2053
1938	2057
1939	2025
1940	2087
1941	2028
1942	2044
1943	2069
1944	2016
1945	2024
1946	2106
1947	2077
1948	2081
1949	2089
1950	2071
1951	2014
1952	2032
1953	1943
1954	2072
1955	2008
1956	2004
1957	2009
1958	2023
1959	2018
1960	2061
1961	2069
1962	1994
1963	1946
1964	1964
1965	2029
1966	2036
1967	2043
1968	2068
1969	1910
1970	1973
1971	2014
1972	1983
1973	2013
1974	2024
1975	2006
1976	2020
1977	2070
1978	1961
1979	2069
1980	1967
1981	2041
1982	2037
1983	1971
1984	2011
1985	2006
1986	1986
1987	2068
1988	1974
1989	2009
1990	2030
1991	2006
1992	2033
1993	2035
1994	2023
1995	1992
1996	2121
1997	1976
1998	2068
1999	2065
2000	1972
2001	2019
2002	1992
2003	1949
2004	2050
2005	1974
2006	2019
2007	2022
2008	1938
2009	2053
2010	1996
2011	1969
2012	1976
2013	2020
2014	2013
2015	1975
2016	2001
2017	1983
2018	1954
2019	2055
2020	2012
2021	2003
2022	1974
2023	1957
2024	1987
2025	2008
2026	1893
2027	1973
2028	1903
2029	2017
2030	1970
2031	1909
2032	1946
2033	2030
2034	1964
2035	1998
2036	2008
2037	2003
2038	1984
2039	1973
2040	1955
2041	2060
2042	1933
2043	1957
2044	2035
2045	2012
2046	1985
2047	1903
2048	2013
2049	2000
2050	1979
2051	1978
2052	1985
2053	1974
2054	1976
2055	2037
2056	1993
2057	1983
2058	2006
2059	1954
2060	1923
2061	1951
2062	1999
2063	1960
2064	1949
2065	2003
2066	1925
2067	1910
2068	1930
2069	1936
2070	2007
2071	1960
2072	1946
2073	2032
2074	1976
2075	1932
2076	1956
2077	1924
2078	1922
2079	1969
2080	2013
2081	1926
2082	2017
2083	1911
2084	2002
2085	2011
2086	1913
2087	1876
2088	1938
2089	1876
2090	1923
2091	1889
2092	1936
2093	1855
2094	1937
2095	1973
2096	1931
2097	1938
2098	1960
2099	1886
2100	1930
2101	1861
2102	1872
2103	1977
2104	1914
2105	1895
2106	1882
2107	1929
2108	1899
2109	1866
2110	1959
2111	1854
2112	1937
2113	1860
2114	1982
2115	1923
2116	1910
2117	1905
2118	1885
2119	1934
2120	1885
2121	1989
2122	1887
2123	1917
2124	1911
2125	1869
2126	1906
2127	1850
2128	1876
2129	1946
2130	1925
2131	1819
2132	1923
2133	1837
2134	1907
2135	1827
2136	1887
2137	1796
2138	1942
2139	1897
2140	1971
2141	1978
2142	1933
2143	1990
2144	1946
2145	1972
2146	1859
2147	1893
2148	1929
2149	1927
2150	1864
2151	1918
2152	1887
2153	1858
2154	1905
2155	1874
2156	1839
2157	1861
2158	1874
2159	1869
2160	1908
2161	1858
2162	1917
2163	1838
2164	1940
2165	1863
2166	1812
2167	1926
2168	1971
2169	1844
2170	1814
2171	1851
2172	1835
2173	1890
2174	1887
2175	1887
2176	1926
2177	1854
2178	1861
2179	1976
2180	1832
2181	1834
2182	1881
2183	1899
2184	1794
2185	1909
2186	1813
2187	1864
2188	1834
2189	1871
2190	1892
2191	1845
2192	1863
2193	1900
2194	1880
2195	1817
2196	1842
2197	1824
2198	1767
2199	1833
2200	1874
2201	1909
2202	1813
2203	1837
2204	1820
2205	1922
2206	1845
2207	1861
2208	1850
2209	1845
2210	1843
2211	1936
2212	1790
2213	1816
2214	1880
2215	1823
2216	1894
2217	1828
2218	1813
2219	1856
2220	1907
2221	1872
2222	1820
2223	1876
2224	1863
2225	1819
2226	1876
2227	1848
2228	1940
2229	1927
2230	1944
2231	1941
2232	1946
2233	1995
2234	1908
2235	2011
2236	2008
2237	1942
2238	2012
2239	2037
2240	2000
2241	2041
2242	2078
2243	2084
2244	2115
2245	2246
2246	2259
2247	2163
2248	2297
2249	2333
2250	2442
2251	2393
2252	2469
2253	2536
2254	2496
2255	2627
2256	2578
2257	2762
2258	2850
2259	2904
2260	2954
2261	2904
2262	3014
2263	3044
2264	3107
2265	3178
2266	3235
2267	3368
2268	3461
2269	3492
2270	3692
2271	3757
2272	3801
2273	3892
2274	3822
2275	4028
2276	4006
2277	4028
2278	4190
2279	4287
2280	4352
2281	4160
2282	4322
2283	4449
2284	4518
2285	4645
2286	4593
2287	4555
2288	4556
2289	4572
2290	4547
2291	4645
2292	4523
2293	4580
2294	4582
2295	4523
2296	4449
2297	4424
2298	4300
2299	4361
2300	4271
2301	4264
2302	4178
2303	4236
2304	4239
2305	4131
2306	3968
2307	3874
2308	3955
2309	3790
2310	3808
2311	3681
2312	3625
2313	3467
2314	3538
2315	3508
2316	3319
2317	3277
2318	3201
2319	3094
2320	3077
2321	2950
2322	2890
2323	2808
2324	2717
2325	2704
2326	2634
2327	2593
2328	2549
2329	2427
2330	2500
2331	2351
2332	2248
2333	2315
2334	2176
2335	2174
2336	2057
2337	2038
2338	2063
2339	1965
2340	2042
2341	2057
2342	1973
2343	1958
2344	1940
2345	1960
2346	1875
2347	1846
2348	1890
2349	1771
2350	1833
2351	1986
2352	1711
2353	1660
2354	1741
2355	1734
2356	1765
2357	1778
2358	1759
2359	1749
2360	1671
2361	1700
2362	1737
2363	1723
2364	1663
2365	1667
2366	1684
2367	1685
2368	1691
2369	1730
2370	1705
2371	1699
2372	1655
2373	1705
2374	1699
2375	1678
2376	1763
2377	1713
2378	1692
2379	1633
2380	1629
2381	1628
2382	1667
2383	1658
2384	1673
2385	1650
2386	1615
2387	1647
2388	1657
2389	1668
2390	1674
2391	1749
2392	1650
2393	1573
2394	1648
2395	1590
2396	1662
2397	1603
2398	1621
2399	1656
2400	1613
2401	1677
2402	1600
2403	1662
2404	1662
2405	1660
2406	1636
2407	1606
2408	1664
2409	1669
2410	1576
2411	1690
2412	1677
2413	1565
2414	1641
2415	1637
2416	1665
2417	1570
2418	1695
2419	1532
2420	1624
2421	1694
2422	1596
2423	1614
2424	1617
2425	1535
2426	1664
2427	1689
2428	1620
2429	1590
2430	1609
2431	1608
2432	1617
2433	1547
2434	1630
2435	1631
2436	1623
2437	1608
2438	1676
2439	1664
2440	1582
2441	1703
2442	1630
2443	1601
2444	1668
2445	1705
2446	1639
2447	1701
2448	1565
2449	1730
2450	1706
2451	1703
2452	1793
2453	1768
2454	1747
